rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period
7122,4247991,K02311.03,Kepler-1185 b,CONFIRMED,CANDIDATE,0.976,0,0,0,0,104.3519624
7123,11968463,K02433.06,,CANDIDATE,CANDIDATE,,0,0,0,0,6.06330298
7124,11968463,K02433.07,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,86.431871
7125,11074835,K02533.03,,CANDIDATE,CANDIDATE,,0,0,0,0,26.1152887
7126,8042747,K07861.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,469.52303
7127,7373877,K06037.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,32.66996259
7128,5792202,K00841.04,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,269.306232
7129,7436177,K06038.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,19.93364711
7130,7537945,K06039.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,1.071911311
7131,7624297,K06040.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,18.0196514
7132,8109692,K07864.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,117.934158
7133,7695093,K06041.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,4.032762189
7134,7749318,K06042.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.371589507
7135,7777397,K06043.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,5.09112124
7136,5817566,K06138.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,4.206070484
7137,6032730,K06141.01,,CANDIDATE,CANDIDATE,,0,0,0,0,96.509214
7138,6116172,K06142.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,69.64679311
7139,6116172,K06142.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,111.65546
7140,6116172,K06142.03,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,86.13201864
7141,4150539,K01330.02,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,94.219289
7142,9839821,K02012.02,,CANDIDATE,CANDIDATE,0.877,0,0,0,0,180.921729
7143,11252617,K06236.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,4.478116695
7144,8245108,K07876.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.579108481
7145,11252617,K06236.02,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,1.27620899
7146,11296437,K06237.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,528.50344
7147,11296437,K06237.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,47.14404783
7148,11341164,K06238.01,,CANDIDATE,CANDIDATE,,0,0,0,0,197.0543157
7149,11462969,K06239.01,,CANDIDATE,CANDIDATE,,0,0,0,0,406.496216
7150,11462969,K06239.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,491.6151681
7151,7841986,K06045.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,10.73370737
7152,7914906,K06047.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,8.752913958
7153,5792202,K00841.05,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,499.47338
7154,8019043,K06048.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.985586627
7155,8023317,K06049.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,16.57902805
7156,8121067,K06050.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,2.064900876
7157,6197038,K06144.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,9.751720174
7158,6221385,K06145.01,Kepler-1641 b,CONFIRMED,CANDIDATE,0.937,0,0,0,0,19.672324
7159,6221385,K06145.02,Kepler-1641 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,32.657035
7160,6221385,K06145.03,,CANDIDATE,CANDIDATE,0.802,0,0,0,0,7.3138454
7161,8260269,K07877.01,,FALSE POSITIVE,FALSE POSITIVE,0.135,0,0,1,0,6.70995253
7162,6449358,K06147.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,5.776794344
7163,6593968,K06148.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,23.19923256
7164,6674908,K06149.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.503199724
7165,11558882,K06241.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,73.91858615
7166,11656928,K06242.01,,CANDIDATE,CANDIDATE,,0,0,0,0,212.4350367
7167,11566064,K00353.03,,CANDIDATE,CANDIDATE,0.975,0,0,0,0,11.1619384
7168,8042835,K07862.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,2.38793696
7169,2853780,K02081.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,589.17968
7170,11656928,K06242.02,,CANDIDATE,CANDIDATE,,0,0,0,0,76.83994597
7171,11656928,K06242.03,,CANDIDATE,CANDIDATE,,0,0,0,0,78.86684
7172,8153568,K06051.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.60727417
7173,8167938,K06052.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,2.565717939
7174,8167978,K06053.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,22.05274533
7175,8168581,K06054.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.881338104
7176,8230809,K06055.01,,FALSE POSITIVE,FALSE POSITIVE,0.429,0,1,0,0,4.078355243
7177,8364115,K06056.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,7.73590441
7178,8458207,K06057.01,,FALSE POSITIVE,FALSE POSITIVE,0.018,0,1,0,0,3.530164642
7179,7825899,K00896.03,,CANDIDATE,CANDIDATE,1,0,0,0,0,28.8672107
7180,6946681,K06150.01,,CANDIDATE,CANDIDATE,,0,0,0,0,48.9528113
7181,4150624,K01334.02,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,94.225938
7182,6946708,K06151.01,,CANDIDATE,CANDIDATE,,0,0,0,0,431.78556
7183,6967278,K06152.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,395.07333
7184,7108433,K06153.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.51918335
7185,7119080,K06154.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,13.59940118
7186,7129465,K06155.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.745910734
7187,11724210,K06244.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,5.746017234
7188,11775507,K06245.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,144.102562
7189,11775507,K06245.02,,CANDIDATE,CANDIDATE,,0,0,0,0,112.317402
7190,11867071,K06247.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.963787093
7191,11975363,K06248.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.759208679
7192,12207117,K06249.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,1.6031794
7193,6768394,K02086.04,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,335.56311
7194,8580438,K06058.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,6.496031958
7195,8581232,K06059.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,4.012537983
7196,8655458,K06060.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,1.594162001
7197,8695779,K06061.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,10.23893988
7198,8953059,K06062.01,,FALSE POSITIVE,FALSE POSITIVE,0.008,0,1,0,0,5.499941387
7199,9214712,K06064.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,265.2996227
7200,9214715,K06065.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1,265.2999623
7201,7190639,K06157.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,98.1020983
7202,7198881,K06158.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,182.467019
7203,7198881,K06158.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,126.5783727
7204,7422883,K06159.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,11.41437505
7205,10545066,K00337.02,,CANDIDATE,CANDIDATE,,0,0,0,0,154.607419
7206,7663405,K01519.02,,CANDIDATE,CANDIDATE,0.742,0,0,0,0,57.132855
7207,7464205,K06160.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,151.31847
7208,12367464,K06250.01,,CANDIDATE,CANDIDATE,0.991,0,1,0,0,1.853209359
7209,12470041,K06251.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,14.66769462
7210,11358389,K02163.03,,CANDIDATE,CANDIDATE,0.791,0,0,0,0,28.2251049
7211,5706595,K02183.03,,FALSE POSITIVE,FALSE POSITIVE,0.404,1,0,0,0,150.381954
7212,8179286,K07869.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,11.4132144
7213,3548044,K02194.03,,CANDIDATE,CANDIDATE,0.496,0,0,0,0,445.21685
7214,2581191,K02203.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,172.178768
7215,8168187,K02209.02,,CANDIDATE,CANDIDATE,0.901,0,0,0,0,35.502865
7216,9221398,K06066.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,13.78752053
7217,9411317,K06067.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,8.2904597
7218,9605514,K00945.03,,FALSE POSITIVE,FALSE POSITIVE,0.137,1,0,0,0,66.789347
7219,9418619,K06068.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,6.150251376
7220,9532123,K06069.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,8.214204254
7221,9649222,K06071.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,5.918619554
7222,9664215,K06072.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.319523463
7223,7750740,K06162.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,5.874197307
7224,7779942,K06163.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,19.7959731
7225,7835312,K06164.01,,CANDIDATE,CANDIDATE,0.959,0,0,0,0,29.5126153
7226,7835312,K06164.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,209.0005502
7227,7838906,K06165.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,5.614892073
7228,7908367,K06166.01,Kepler-1642 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.2064304
7229,7908367,K06166.02,Kepler-1642 c,CONFIRMED,CANDIDATE,1,0,0,0,0,6.6513189
7230,7940533,K06167.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.905532605
7231,4142847,K02210.02,Kepler-1143 c,CONFIRMED,CANDIDATE,1,0,0,0,0,210.631486
7232,9221517,K02281.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,455.27405
7233,10730703,K02327.02,,CANDIDATE,CANDIDATE,,0,0,0,0,46.331703
7234,4665571,K02393.02,,CANDIDATE,CANDIDATE,1,0,0,0,0,0.766691517
7235,7047363,K02432.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,93.6273251
7236,7289317,K02450.02,,CANDIDATE,CANDIDATE,0.982,0,0,0,0,7.1931193
7237,9714358,K06073.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,6.474202359
7238,9851123,K06074.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,8.4803048
7239,10026458,K06076.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,9.93443795
7240,10139305,K06077.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.173552528
7241,7375348,K00266.02,,CANDIDATE,CANDIDATE,1,0,0,0,0,47.7439509
7242,1432789,K00992.02,,CANDIDATE,CANDIDATE,0.961,0,0,0,0,4.57834367
7243,10288922,K06078.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,10.15771597
7244,7974634,K06168.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,131.258668
7245,7974634,K06168.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,75.072964
7246,7974634,K06168.03,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,404.701927
7247,8043882,K06169.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.779609509
7248,8058507,K06170.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,15.80529628
7249,8095099,K06171.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.103239235
7250,8163784,K06172.01,,CANDIDATE,CANDIDATE,,0,0,0,0,31.8134892
7251,2305866,K02610.02,,CANDIDATE,CANDIDATE,0.441,0,0,0,0,115.230655
7252,12206313,K02714.03,Kepler-401 d,CONFIRMED,CANDIDATE,0.955,0,0,0,0,184.262741
7253,6436029,K02828.02,,CANDIDATE,CANDIDATE,0.767,0,0,0,0,505.462916
7254,7767162,K02869.02,,CANDIDATE,CANDIDATE,,0,0,0,0,274.743032
7255,9478990,K00423.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,360.477635
7256,10793172,K02871.03,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,18.0811429
7257,10122538,K02926.03,Kepler-1388 d,CONFIRMED,CANDIDATE,1,0,0,0,0,20.9569985
7258,10710755,K06080.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,4.816610903
7259,10727668,K06081.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.305903447
7260,10735519,K06082.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.814128042
7261,8197767,K07871.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,1.247121237
7262,10935310,K06083.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,4.128795314
7263,11021252,K06084.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.269176601
7264,11408935,K06086.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,15.99509405
7265,8165617,K06173.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,214.013044
7266,8181016,K06174.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,0.70914232
7267,8197761,K06175.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,9.86869589
7268,4840513,K01541.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,66.34455122
7269,8223568,K06176.01,,CANDIDATE,CANDIDATE,,0,0,0,0,143.09688
7270,8223568,K06176.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,73.4567573
7271,8265156,K06177.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,0.978362973
7272,8355178,K06178.01,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,13.0327301
7273,4770174,K02971.02,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,31.9533679
7274,9838804,K03028.02,,CANDIDATE,CANDIDATE,,0,0,0,0,458.16754
7275,9020114,K03088.02,,CANDIDATE,CANDIDATE,,0,0,0,0,67.8766605
7276,6609270,K03090.02,,FALSE POSITIVE,FALSE POSITIVE,0.022,0,0,1,0,15.0367776
7277,7983117,K03214.02,,CANDIDATE,CANDIDATE,1,0,0,0,0,25.0901574
7278,11125797,K03371.02,Kepler-1482 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.25384348
7279,9966219,K03401.02,,CANDIDATE,CANDIDATE,,0,0,0,0,326.6708
7280,11974540,K00129.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,143.2110936
7281,7219825,K00238.03,,CANDIDATE,CANDIDATE,0.784,0,0,0,0,362.97828
7282,11519226,K06087.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,22.16127178
7283,1718189,K00993.03,,FALSE POSITIVE,FALSE POSITIVE,0.149,0,1,0,0,86.723653
7284,11756821,K06088.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.745121487
7285,11769146,K06089.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,282.9656538
7286,8263187,K07878.01,,CANDIDATE,CANDIDATE,0.175,0,0,0,0,36.566324
7287,11826400,K06091.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,5.889372452
7288,12010534,K06092.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.581595167
7289,2019477,K06093.01,,FALSE POSITIVE,FALSE POSITIVE,0.283,0,0,1,0,20.5736113
7290,7116117,K03163.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,0.566801886
7291,7868092,K03169.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,180.71809
7292,3337061,K03172.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,6.5583706
7293,9826171,K03173.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,434.39148
7294,3936658,K03180.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,71.1577054
7295,4577484,K03181.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,73.26417
7296,4735826,K03184.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,11.3220104
7297,5005618,K03186.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,681.9363102
7298,4663658,K03187.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,0.705891195
7299,10467815,K03191.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,377.88909
7300,10847721,K03192.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,199.21638
7301,10118942,K03195.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,121.70747
7302,9471539,K03198.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,273.528359
7303,5482603,K03199.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,3.88258905
7304,2305819,K03201.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,135.57186
7305,9518710,K03207.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,0.954388314
7306,10284575,K03210.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,173.06929
7307,3342952,K03215.01,,FALSE POSITIVE,FALSE POSITIVE,0.005,0,0,1,0,1.039046871
7308,5307990,K03228.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,0.98762513
7309,2142501,K03233.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,113.0707574
7310,2713018,K03235.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,66.713573
7311,8413968,K03251.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,135.223193
7312,9008103,K03283.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,195.7093855
7313,4376629,K03378.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,27.6775212
7314,3958301,K03381.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,35.2340413
7315,8211605,K03405.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,20.9794338
7316,11098573,K03406.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,15.6937855
7317,7289338,K03420.01,,CANDIDATE,CANDIDATE,0.966,0,0,0,0,5.77451117
7318,9837586,K03442.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,20.73376301
7319,6021655,K03488.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,63.571688
7320,8308682,K03507.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,338.20075
7321,11442793,K00351.07,,CANDIDATE,CANDIDATE,0.995,0,0,0,0,124.922516
7322,3344427,K03764.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,1.303570451
7323,6205481,K03774.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,3.72277264
7324,4474637,K03829.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.886730304
7325,6462874,K01231.02,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,10.42360821
7326,8218379,K01920.02,,CANDIDATE,CANDIDATE,0.847,0,0,0,0,10.1384691
7327,11450414,K01992.03,,FALSE POSITIVE,FALSE POSITIVE,0.017,0,0,1,0,85.517344
7328,5217733,K03155.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,161.2529031
7329,4150611,K03156.04,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,94.212787
7330,3646449,K04999.01,,CANDIDATE,CANDIDATE,0.979,0,0,0,0,65.752109
7331,4917357,K05102.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,147.863607
7332,9343862,K06201.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.123258617
7333,11673686,K06243.01,,FALSE POSITIVE,FALSE POSITIVE,0.309,0,1,0,0,4.618767943
7334,4464394,K06115.01,,CANDIDATE,CANDIDATE,,0,0,0,0,168.6693478
7335,5531953,K01681.04,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,21.9139549
7336,7620413,K02103.02,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,3.66520844
7337,8838950,K02421.02,,CANDIDATE,CANDIDATE,0.886,0,0,0,0,4.02321842
7338,6964929,K02756.02,,CANDIDATE,CANDIDATE,,0,0,0,0,5.06993245
7339,2306740,K06265.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,10.30698279
7340,3556742,K06344.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.823014905
7341,3656700,K06350.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.738527259
7342,3764411,K06357.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,4.4158933
7343,3851193,K06367.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,1.341078755
7344,3972391,K06374.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.634131057
7345,4069063,K06381.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.504296702
7346,6307062,K03153.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,75.3789569
7347,4150611,K03156.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,0.761119678
7348,10338624,K03222.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.607538435
7349,6364215,K02404.02,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,5.2438528
7350,5706592,K06618.01,,CANDIDATE,CANDIDATE,,0,0,0,0,8.6040858
7351,5716244,K06619.01,,CANDIDATE,CANDIDATE,0.672,0,1,0,0,1.330333096
7352,5731312,K06621.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,7.946367138
7353,5736461,K06623.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,7.346159047
7354,5771589,K06625.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,10.73842724
7355,8364232,K07882.01,,CANDIDATE,CANDIDATE,0.529,0,0,0,0,65.415183
7356,6670742,K06753.01,,CANDIDATE,CANDIDATE,,0,0,0,0,72.28198
7357,6672229,K06754.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,23.83238251
7358,6676725,K06755.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,1.428766771
7359,6695622,K06756.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,14.5567427
7360,6695889,K06757.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,1.106560721
7361,6697976,K06759.01,,CANDIDATE,CANDIDATE,,0,0,0,0,371.7096571
7362,7541746,K06886.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,4.1747072
7363,7584778,K06887.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,0.622303871
7364,7588436,K06888.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,23.3924063
7365,7592922,K06890.01,,CANDIDATE,CANDIDATE,0.952,0,0,0,0,2.15888911
7366,7602351,K06892.01,,CANDIDATE,CANDIDATE,0.786,0,0,0,0,17.5806026
7367,7605600,K06893.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.326193904
7368,8312222,K07017.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,12.82327546
7369,8314801,K07018.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,37.18327633
7370,8316503,K07019.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,5.065329723
7371,8345358,K07021.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,9.380632783
7372,8362974,K07023.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,2.71772323
7373,9278021,K07152.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.359470825
7374,9284741,K07153.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,20.72925511
7375,9291368,K07155.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.796448299
7376,9301564,K07157.01,,CANDIDATE,CANDIDATE,0.55,0,0,0,0,23.9830523
7377,9328852,K07159.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,0.64585177
7378,10089123,K07283.01,,CANDIDATE,CANDIDATE,,0,0,0,0,134.413808
7379,10091257,K07284.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.70192371
7380,10095512,K07286.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3.008602107
7381,10129482,K07288.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.846291334
7382,10155080,K07289.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.930451347
7383,8555967,K07894.01,,CANDIDATE,CANDIDATE,0.837,0,0,0,0,347.97611
7384,11198723,K07417.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,6.840305932
7385,11199725,K07418.01,,FALSE POSITIVE,FALSE POSITIVE,0.337,0,0,1,0,1.032967155
7386,11200773,K07419.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.489550708
7387,11232745,K07421.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,4.81712182
7388,3547760,K04535.02,,CANDIDATE,CANDIDATE,,0,0,0,0,5.78901936
7389,5476671,K04598.02,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.824181335
7390,11290515,K04716.02,,CANDIDATE,CANDIDATE,,0,0,0,0,12.26708306
7391,4919550,K04766.02,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,2.45261841
7392,6767227,K04871.02,,CANDIDATE,CANDIDATE,,0,0,0,0,5.522479
7393,8094120,K04881.02,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,0.706423768
7394,3854496,K06368.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,9.4588054
7395,3858757,K06369.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,25.9534494
7396,3858884,K06371.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,25.95193721
